AQI,City,Date
99.0,Hyderabad,2015-07-01
97.0,Hyderabad,2015-07-02
108.0,Hyderabad,2015-07-03
103.0,Hyderabad,2015-07-04
102.0,Hyderabad,2015-07-05
97.0,Hyderabad,2015-07-06
99.0,Hyderabad,2015-07-07
98.0,Hyderabad,2015-07-08
91.0,Hyderabad,2015-07-09
94.0,Hyderabad,2015-07-10
91.0,Hyderabad,2015-07-11
98.0,Hyderabad,2015-07-12
117.0,Hyderabad,2015-07-13
102.0,Hyderabad,2015-07-14
113.0,Hyderabad,2015-07-15
184.0,Hyderabad,2015-07-16
58.0,Hyderabad,2015-07-17
38.0,Hyderabad,2015-07-18
40.0,Hyderabad,2015-07-19
41.0,Hyderabad,2015-07-20
43.0,Hyderabad,2015-07-21
40.0,Hyderabad,2015-07-22
41.0,Hyderabad,2015-07-23
49.0,Hyderabad,2015-07-24
33.0,Hyderabad,2015-07-25
39.0,Hyderabad,2015-07-26
91.0,Hyderabad,2015-07-27
38.0,Hyderabad,2015-07-28
47.0,Hyderabad,2015-07-29
38.0,Hyderabad,2015-07-30
104.0,Hyderabad,2015-07-31
89.0,Hyderabad,2015-08-01
100.0,Hyderabad,2015-08-02
92.0,Hyderabad,2015-08-03
92.0,Hyderabad,2015-08-04
92.0,Hyderabad,2015-08-05
91.0,Hyderabad,2015-08-06
93.0,Hyderabad,2015-08-07
95.0,Hyderabad,2015-08-08
92.0,Hyderabad,2015-08-09
96.0,Hyderabad,2015-08-10
90.0,Hyderabad,2015-08-11
87.0,Hyderabad,2015-08-12
89.0,Hyderabad,2015-08-13
96.0,Hyderabad,2015-08-14
106.0,Hyderabad,2015-08-15
104.0,Hyderabad,2015-08-16
112.0,Hyderabad,2015-08-17
102.0,Hyderabad,2015-08-18
122.0,Hyderabad,2015-08-19
105.0,Hyderabad,2015-08-20
105.0,Hyderabad,2015-08-21
105.0,Hyderabad,2015-08-22
105.0,Hyderabad,2015-08-23
88.0,Hyderabad,2015-08-24
173.0,Hyderabad,2015-08-25
114.0,Hyderabad,2015-08-26
128.0,Hyderabad,2015-08-27
105.0,Hyderabad,2015-08-28
186.0,Hyderabad,2015-08-29
101.0,Hyderabad,2015-08-30
97.0,Hyderabad,2015-08-31
124.0,Hyderabad,2015-09-01
136.0,Hyderabad,2015-09-02
105.0,Hyderabad,2015-09-03
105.0,Hyderabad,2015-09-04
105.0,Hyderabad,2015-09-05
105.0,Hyderabad,2015-09-06
114.0,Hyderabad,2015-09-07
179.0,Hyderabad,2015-09-08
162.0,Hyderabad,2015-09-09
76.0,Hyderabad,2015-09-10
140.0,Hyderabad,2015-09-11
128.0,Hyderabad,2015-09-12
164.0,Hyderabad,2015-09-13
169.0,Hyderabad,2015-09-14
189.0,Hyderabad,2015-09-15
142.0,Hyderabad,2015-09-16
112.0,Hyderabad,2015-09-17
60.0,Hyderabad,2015-09-18
114.0,Hyderabad,2015-09-19
105.0,Hyderabad,2015-09-20
105.0,Hyderabad,2015-09-21
160.0,Hyderabad,2015-09-22
105.0,Hyderabad,2015-09-23
136.0,Hyderabad,2015-09-24
81.0,Hyderabad,2015-09-25
179.0,Hyderabad,2015-09-26
105.0,Hyderabad,2015-09-27
138.0,Hyderabad,2015-09-28
139.0,Hyderabad,2015-09-29
105.0,Hyderabad,2015-09-30
105.0,Hyderabad,2015-10-01
125.0,Hyderabad,2015-10-02
75.0,Hyderabad,2015-10-03
85.0,Hyderabad,2015-10-04
113.0,Hyderabad,2015-10-05
105.0,Hyderabad,2015-10-06
105.0,Hyderabad,2015-10-07
105.0,Hyderabad,2015-10-08
105.0,Hyderabad,2015-10-09
105.0,Hyderabad,2015-10-10
117.0,Hyderabad,2015-10-11
182.0,Hyderabad,2015-10-12
125.0,Hyderabad,2015-10-13
189.0,Hyderabad,2015-10-14
105.0,Hyderabad,2015-10-15
105.0,Hyderabad,2015-10-16
105.0,Hyderabad,2015-10-17
105.0,Hyderabad,2015-10-18
118.0,Hyderabad,2015-10-19
179.0,Hyderabad,2015-10-20
105.0,Hyderabad,2015-10-21
156.0,Hyderabad,2015-10-22
191.0,Hyderabad,2015-10-23
185.0,Hyderabad,2015-10-24
105.0,Hyderabad,2015-10-25
105.0,Hyderabad,2015-10-26
105.0,Hyderabad,2015-10-27
105.0,Hyderabad,2015-10-28
105.0,Hyderabad,2015-10-29
105.0,Hyderabad,2015-10-30
105.0,Hyderabad,2015-10-31
188.0,Hyderabad,2015-11-01
106.0,Hyderabad,2015-11-02
120.0,Hyderabad,2015-11-03
130.0,Hyderabad,2015-11-04
103.0,Hyderabad,2015-11-05
179.0,Hyderabad,2015-11-06
206.0,Hyderabad,2015-11-07
145.0,Hyderabad,2015-11-08
114.0,Hyderabad,2015-11-09
129.0,Hyderabad,2015-11-10
135.0,Hyderabad,2015-11-11
105.0,Hyderabad,2015-11-12
157.0,Hyderabad,2015-11-13
131.0,Hyderabad,2015-11-14
144.0,Hyderabad,2015-11-15
130.0,Hyderabad,2015-11-16
128.0,Hyderabad,2015-11-17
102.0,Hyderabad,2015-11-18
110.0,Hyderabad,2015-11-19
86.0,Hyderabad,2015-11-20
92.0,Hyderabad,2015-11-21
121.0,Hyderabad,2015-11-22
97.0,Hyderabad,2015-11-23
102.0,Hyderabad,2015-11-24
119.0,Hyderabad,2015-11-25
199.0,Hyderabad,2015-11-26
172.0,Hyderabad,2015-11-27
172.0,Hyderabad,2015-11-28
164.0,Hyderabad,2015-11-29
119.0,Hyderabad,2015-11-30
101.0,Hyderabad,2015-12-01
95.0,Hyderabad,2015-12-02
99.0,Hyderabad,2015-12-03
120.0,Hyderabad,2015-12-04
127.0,Hyderabad,2015-12-05
133.0,Hyderabad,2015-12-06
160.0,Hyderabad,2015-12-07
147.0,Hyderabad,2015-12-08
137.0,Hyderabad,2015-12-09
120.0,Hyderabad,2015-12-10
101.0,Hyderabad,2015-12-11
111.0,Hyderabad,2015-12-12
124.0,Hyderabad,2015-12-13
102.0,Hyderabad,2015-12-14
100.0,Hyderabad,2015-12-15
101.0,Hyderabad,2015-12-16
92.0,Hyderabad,2015-12-17
98.0,Hyderabad,2015-12-18
101.0,Hyderabad,2015-12-19
104.0,Hyderabad,2015-12-20
93.0,Hyderabad,2015-12-21
102.0,Hyderabad,2015-12-22
115.0,Hyderabad,2015-12-23
113.0,Hyderabad,2015-12-24
142.0,Hyderabad,2015-12-25
174.0,Hyderabad,2015-12-26
176.0,Hyderabad,2015-12-27
148.0,Hyderabad,2015-12-28
147.0,Hyderabad,2015-12-29
171.0,Hyderabad,2015-12-30
105.0,Hyderabad,2015-12-31
105.0,Hyderabad,2016-01-01
105.0,Hyderabad,2016-01-02
145.0,Hyderabad,2016-01-03
177.0,Hyderabad,2016-01-04
105.0,Hyderabad,2016-01-05
205.0,Hyderabad,2016-01-06
195.0,Hyderabad,2016-01-07
145.0,Hyderabad,2016-01-08
105.0,Hyderabad,2016-01-09
200.0,Hyderabad,2016-01-10
159.0,Hyderabad,2016-01-11
105.0,Hyderabad,2016-01-12
105.0,Hyderabad,2016-01-13
105.0,Hyderabad,2016-01-14
155.0,Hyderabad,2016-01-15
148.0,Hyderabad,2016-01-16
161.0,Hyderabad,2016-01-17
171.0,Hyderabad,2016-01-18
152.0,Hyderabad,2016-01-19
128.0,Hyderabad,2016-01-20
147.0,Hyderabad,2016-01-21
117.0,Hyderabad,2016-01-22
118.0,Hyderabad,2016-01-23
149.0,Hyderabad,2016-01-24
148.0,Hyderabad,2016-01-25
120.0,Hyderabad,2016-01-26
133.0,Hyderabad,2016-01-27
117.0,Hyderabad,2016-01-28
112.0,Hyderabad,2016-01-29
110.0,Hyderabad,2016-01-30
139.0,Hyderabad,2016-01-31
136.0,Hyderabad,2016-02-01
120.0,Hyderabad,2016-02-02
112.0,Hyderabad,2016-02-03
108.0,Hyderabad,2016-02-04
174.0,Hyderabad,2016-02-05
137.0,Hyderabad,2016-02-06
121.0,Hyderabad,2016-02-07
134.0,Hyderabad,2016-02-08
149.0,Hyderabad,2016-02-09
137.0,Hyderabad,2016-02-10
124.0,Hyderabad,2016-02-11
122.0,Hyderabad,2016-02-12
120.0,Hyderabad,2016-02-13
120.0,Hyderabad,2016-02-14
116.0,Hyderabad,2016-02-15
123.0,Hyderabad,2016-02-16
95.0,Hyderabad,2016-02-17
102.0,Hyderabad,2016-02-18
100.0,Hyderabad,2016-02-19
134.0,Hyderabad,2016-02-20
105.0,Hyderabad,2016-02-21
105.0,Hyderabad,2016-02-22
105.0,Hyderabad,2016-02-23
115.0,Hyderabad,2016-02-24
113.0,Hyderabad,2016-02-25
109.0,Hyderabad,2016-02-26
100.0,Hyderabad,2016-02-27
99.0,Hyderabad,2016-02-28
98.0,Hyderabad,2016-02-29
102.0,Hyderabad,2016-03-01
106.0,Hyderabad,2016-03-02
110.0,Hyderabad,2016-03-03
117.0,Hyderabad,2016-03-04
129.0,Hyderabad,2016-03-05
118.0,Hyderabad,2016-03-06
100.0,Hyderabad,2016-03-07
98.0,Hyderabad,2016-03-08
118.0,Hyderabad,2016-03-09
121.0,Hyderabad,2016-03-10
117.0,Hyderabad,2016-03-11
135.0,Hyderabad,2016-03-12
121.0,Hyderabad,2016-03-13
126.0,Hyderabad,2016-03-14
109.0,Hyderabad,2016-03-15
106.0,Hyderabad,2016-03-16
111.0,Hyderabad,2016-03-17
98.0,Hyderabad,2016-03-18
95.0,Hyderabad,2016-03-19
111.0,Hyderabad,2016-03-20
112.0,Hyderabad,2016-03-21
121.0,Hyderabad,2016-03-22
123.0,Hyderabad,2016-03-23
160.0,Hyderabad,2016-03-24
151.0,Hyderabad,2016-03-25
134.0,Hyderabad,2016-03-26
141.0,Hyderabad,2016-03-27
138.0,Hyderabad,2016-03-28
123.0,Hyderabad,2016-03-29
125.0,Hyderabad,2016-03-30
92.0,Hyderabad,2016-03-31
103.0,Hyderabad,2016-04-01
102.0,Hyderabad,2016-04-02
103.0,Hyderabad,2016-04-03
146.0,Hyderabad,2016-04-04
103.0,Hyderabad,2016-04-05
117.0,Hyderabad,2016-04-06
120.0,Hyderabad,2016-04-07
88.0,Hyderabad,2016-04-08
77.0,Hyderabad,2016-04-09
79.0,Hyderabad,2016-04-10
99.0,Hyderabad,2016-04-11
117.0,Hyderabad,2016-04-12
116.0,Hyderabad,2016-04-13
131.0,Hyderabad,2016-04-14
121.0,Hyderabad,2016-04-15
125.0,Hyderabad,2016-04-16
151.0,Hyderabad,2016-04-17
139.0,Hyderabad,2016-04-18
107.0,Hyderabad,2016-04-19
105.0,Hyderabad,2016-04-20
120.0,Hyderabad,2016-04-21
100.0,Hyderabad,2016-04-22
101.0,Hyderabad,2016-04-23
91.0,Hyderabad,2016-04-24
108.6,Hyderabad,2016-04-25
102.0,Hyderabad,2016-04-26
129.0,Hyderabad,2016-04-27
110.0,Hyderabad,2016-04-28
99.0,Hyderabad,2016-04-29
100.0,Hyderabad,2016-04-30
108.0,Hyderabad,2016-05-01
104.0,Hyderabad,2016-05-02
116.0,Hyderabad,2016-05-03
92.0,Hyderabad,2016-05-04
67.0,Hyderabad,2016-05-05
72.0,Hyderabad,2016-05-06
90.0,Hyderabad,2016-05-07
156.0,Hyderabad,2016-05-08
167.0,Hyderabad,2016-05-09
105.0,Hyderabad,2016-05-10
105.0,Hyderabad,2016-05-11
135.0,Hyderabad,2016-05-12
110.0,Hyderabad,2016-05-13
110.0,Hyderabad,2016-05-14
95.0,Hyderabad,2016-05-15
92.0,Hyderabad,2016-05-16
83.0,Hyderabad,2016-05-17
84.0,Hyderabad,2016-05-18
86.0,Hyderabad,2016-05-19
92.0,Hyderabad,2016-05-20
105.0,Hyderabad,2016-05-21
93.0,Hyderabad,2016-05-22
95.0,Hyderabad,2016-05-23
87.0,Hyderabad,2016-05-24
104.0,Hyderabad,2016-05-25
147.0,Hyderabad,2016-05-26
85.0,Hyderabad,2016-05-27
80.0,Hyderabad,2016-05-28
85.0,Hyderabad,2016-05-29
189.0,Hyderabad,2016-05-30
100.0,Hyderabad,2016-05-31
111.0,Hyderabad,2016-06-01
88.0,Hyderabad,2016-06-02
112.0,Hyderabad,2016-06-03
112.0,Hyderabad,2016-06-04
101.0,Hyderabad,2016-06-05
107.0,Hyderabad,2016-06-06
131.0,Hyderabad,2016-06-07
150.0,Hyderabad,2016-06-08
106.0,Hyderabad,2016-06-09
108.0,Hyderabad,2016-06-10
117.0,Hyderabad,2016-06-11
100.0,Hyderabad,2016-06-12
109.0,Hyderabad,2016-06-13
125.0,Hyderabad,2016-06-14
199.0,Hyderabad,2016-06-15
105.0,Hyderabad,2016-06-16
105.0,Hyderabad,2016-06-17
67.0,Hyderabad,2016-06-18
115.0,Hyderabad,2016-06-19
131.0,Hyderabad,2016-06-20
105.0,Hyderabad,2016-06-21
146.0,Hyderabad,2016-06-22
90.0,Hyderabad,2016-06-23
88.0,Hyderabad,2016-06-24
88.0,Hyderabad,2016-06-25
90.0,Hyderabad,2016-06-26
123.0,Hyderabad,2016-06-27
106.0,Hyderabad,2016-06-28
126.0,Hyderabad,2016-06-29
88.0,Hyderabad,2016-06-30
88.0,Hyderabad,2016-07-01
97.0,Hyderabad,2016-07-02
104.0,Hyderabad,2016-07-03
163.0,Hyderabad,2016-07-04
105.0,Hyderabad,2016-07-05
37.0,Hyderabad,2016-07-06
205.0,Hyderabad,2016-07-07
99.0,Hyderabad,2016-07-08
91.0,Hyderabad,2016-07-09
107.0,Hyderabad,2016-07-10
105.0,Hyderabad,2016-07-11
105.0,Hyderabad,2016-07-12
194.0,Hyderabad,2016-07-13
88.0,Hyderabad,2016-07-14
94.0,Hyderabad,2016-07-15
120.0,Hyderabad,2016-07-16
98.0,Hyderabad,2016-07-17
92.0,Hyderabad,2016-07-18
36.0,Hyderabad,2016-07-19
155.0,Hyderabad,2016-07-20
120.0,Hyderabad,2016-07-21
138.0,Hyderabad,2016-07-22
127.0,Hyderabad,2016-07-23
204.0,Hyderabad,2016-07-24
131.0,Hyderabad,2016-07-25
135.0,Hyderabad,2016-07-26
66.0,Hyderabad,2016-07-27
105.0,Hyderabad,2016-07-28
105.0,Hyderabad,2016-07-29
105.0,Hyderabad,2016-07-30
105.0,Hyderabad,2016-07-31
105.0,Hyderabad,2016-08-01
105.0,Hyderabad,2016-08-02
105.0,Hyderabad,2016-08-03
121.0,Hyderabad,2016-08-04
117.0,Hyderabad,2016-08-05
22.0,Hyderabad,2016-08-06
82.0,Hyderabad,2016-08-07
119.0,Hyderabad,2016-08-08
86.0,Hyderabad,2016-08-09
84.0,Hyderabad,2016-08-10
63.0,Hyderabad,2016-08-11
120.0,Hyderabad,2016-08-12
64.5,Hyderabad,2016-08-13
68.0,Hyderabad,2016-08-14
71.75,Hyderabad,2016-08-15
65.0,Hyderabad,2016-08-16
71.5,Hyderabad,2016-08-17
80.0,Hyderabad,2016-08-18
80.0,Hyderabad,2016-08-19
100.5,Hyderabad,2016-08-20
121.75,Hyderabad,2016-08-21
139.0,Hyderabad,2016-08-22
97.0,Hyderabad,2016-08-23
64.75,Hyderabad,2016-08-24
87.0,Hyderabad,2016-08-25
67.75,Hyderabad,2016-08-26
73.25,Hyderabad,2016-08-27
106.25,Hyderabad,2016-08-28
90.0,Hyderabad,2016-08-29
69.75,Hyderabad,2016-08-30
68.75,Hyderabad,2016-08-31
77.25,Hyderabad,2016-09-01
87.0,Hyderabad,2016-09-02
78.0,Hyderabad,2016-09-03
49.0,Hyderabad,2016-09-04
122.0,Hyderabad,2016-09-05
85.0,Hyderabad,2016-09-06
97.0,Hyderabad,2016-09-07
93.0,Hyderabad,2016-09-08
87.25,Hyderabad,2016-09-09
92.0,Hyderabad,2016-09-10
66.0,Hyderabad,2016-09-11
65.0,Hyderabad,2016-09-12
66.0,Hyderabad,2016-09-13
55.0,Hyderabad,2016-09-14
70.0,Hyderabad,2016-09-15
59.0,Hyderabad,2016-09-16
75.25,Hyderabad,2016-09-17
61.5,Hyderabad,2016-09-18
75.75,Hyderabad,2016-09-19
62.0,Hyderabad,2016-09-20
52.0,Hyderabad,2016-09-21
52.0,Hyderabad,2016-09-22
34.0,Hyderabad,2016-09-23
88.25,Hyderabad,2016-09-24
66.0,Hyderabad,2016-09-25
82.0,Hyderabad,2016-09-26
78.0,Hyderabad,2016-09-27
86.0,Hyderabad,2016-09-28
100.0,Hyderabad,2016-09-29
103.0,Hyderabad,2016-09-30
70.0,Hyderabad,2016-10-01
55.0,Hyderabad,2016-10-02
72.0,Hyderabad,2016-10-03
47.0,Hyderabad,2016-10-04
73.0,Hyderabad,2016-10-05
56.0,Hyderabad,2016-10-06
63.0,Hyderabad,2016-10-07
55.0,Hyderabad,2016-10-08
65.0,Hyderabad,2016-10-09
132.5,Hyderabad,2016-10-10
105.0,Hyderabad,2016-10-11
106.0,Hyderabad,2016-10-12
104.0,Hyderabad,2016-10-13
97.0,Hyderabad,2016-10-14
97.0,Hyderabad,2016-10-15
108.0,Hyderabad,2016-10-16
100.0,Hyderabad,2016-10-17
97.0,Hyderabad,2016-10-18
103.0,Hyderabad,2016-10-19
104.0,Hyderabad,2016-10-20
102.0,Hyderabad,2016-10-21
104.0,Hyderabad,2016-10-22
111.0,Hyderabad,2016-10-23
107.0,Hyderabad,2016-10-24
114.0,Hyderabad,2016-10-25
107.0,Hyderabad,2016-10-26
117.0,Hyderabad,2016-10-27
116.0,Hyderabad,2016-10-28
130.0,Hyderabad,2016-10-29
129.0,Hyderabad,2016-10-30
106.0,Hyderabad,2016-10-31
118.0,Hyderabad,2016-11-01
134.0,Hyderabad,2016-11-02
104.0,Hyderabad,2016-11-03
113.0,Hyderabad,2016-11-04
151.0,Hyderabad,2016-11-05
119.0,Hyderabad,2016-11-06
124.0,Hyderabad,2016-11-07
112.0,Hyderabad,2016-11-08
147.0,Hyderabad,2016-11-09
144.0,Hyderabad,2016-11-10
129.0,Hyderabad,2016-11-11
152.0,Hyderabad,2016-11-12
163.0,Hyderabad,2016-11-13
122.0,Hyderabad,2016-11-14
125.0,Hyderabad,2016-11-15
140.0,Hyderabad,2016-11-16
104.0,Hyderabad,2016-11-17
133.0,Hyderabad,2016-11-18
141.0,Hyderabad,2016-11-19
122.0,Hyderabad,2016-11-20
105.0,Hyderabad,2016-11-21
98.0,Hyderabad,2016-11-22
124.0,Hyderabad,2016-11-23
162.0,Hyderabad,2016-11-24
136.0,Hyderabad,2016-11-25
109.0,Hyderabad,2016-11-26
106.0,Hyderabad,2016-11-27
105.0,Hyderabad,2016-11-28
113.0,Hyderabad,2016-11-29
100.0,Hyderabad,2016-11-30
103.0,Hyderabad,2016-12-01
96.0,Hyderabad,2016-12-02
112.0,Hyderabad,2016-12-03
94.0,Hyderabad,2016-12-04
112.0,Hyderabad,2016-12-05
115.0,Hyderabad,2016-12-06
109.0,Hyderabad,2016-12-07
110.0,Hyderabad,2016-12-08
126.0,Hyderabad,2016-12-09
117.0,Hyderabad,2016-12-10
104.0,Hyderabad,2016-12-11
103.0,Hyderabad,2016-12-12
105.0,Hyderabad,2016-12-13
82.0,Hyderabad,2016-12-14
96.0,Hyderabad,2016-12-15
133.0,Hyderabad,2016-12-16
117.0,Hyderabad,2016-12-17
96.0,Hyderabad,2016-12-18
102.0,Hyderabad,2016-12-19
117.0,Hyderabad,2016-12-20
106.0,Hyderabad,2016-12-21
102.0,Hyderabad,2016-12-22
101.0,Hyderabad,2016-12-23
104.0,Hyderabad,2016-12-24
106.0,Hyderabad,2016-12-25
106.0,Hyderabad,2016-12-26
95.0,Hyderabad,2016-12-27
160.0,Hyderabad,2016-12-28
124.0,Hyderabad,2016-12-29
160.0,Hyderabad,2016-12-30
173.0,Hyderabad,2016-12-31
110.0,Hyderabad,2017-01-01
103.0,Hyderabad,2017-01-02
103.0,Hyderabad,2017-01-03
105.0,Hyderabad,2017-01-04
105.0,Hyderabad,2017-01-05
158.0,Hyderabad,2017-01-06
137.0,Hyderabad,2017-01-07
102.0,Hyderabad,2017-01-08
96.0,Hyderabad,2017-01-09
98.0,Hyderabad,2017-01-10
163.0,Hyderabad,2017-01-11
105.0,Hyderabad,2017-01-12
105.0,Hyderabad,2017-01-13
183.0,Hyderabad,2017-01-14
164.0,Hyderabad,2017-01-15
184.0,Hyderabad,2017-01-16
133.0,Hyderabad,2017-01-17
126.0,Hyderabad,2017-01-18
104.0,Hyderabad,2017-01-19
150.0,Hyderabad,2017-01-20
156.0,Hyderabad,2017-01-21
113.0,Hyderabad,2017-01-22
156.0,Hyderabad,2017-01-23
151.0,Hyderabad,2017-01-24
149.0,Hyderabad,2017-01-25
132.0,Hyderabad,2017-01-26
100.0,Hyderabad,2017-01-27
115.0,Hyderabad,2017-01-28
199.0,Hyderabad,2017-01-29
129.0,Hyderabad,2017-01-30
110.0,Hyderabad,2017-01-31
151.0,Hyderabad,2017-02-01
102.0,Hyderabad,2017-02-02
113.0,Hyderabad,2017-02-03
149.0,Hyderabad,2017-02-04
164.0,Hyderabad,2017-02-05
118.0,Hyderabad,2017-02-06
185.0,Hyderabad,2017-02-07
180.0,Hyderabad,2017-02-08
161.0,Hyderabad,2017-02-09
121.0,Hyderabad,2017-02-10
115.0,Hyderabad,2017-02-11
78.0,Hyderabad,2017-02-12
116.5,Hyderabad,2017-02-13
137.0,Hyderabad,2017-02-14
123.0,Hyderabad,2017-02-15
158.0,Hyderabad,2017-02-16
193.0,Hyderabad,2017-02-17
179.0,Hyderabad,2017-02-18
141.0,Hyderabad,2017-02-19
160.0,Hyderabad,2017-02-20
128.0,Hyderabad,2017-02-21
161.0,Hyderabad,2017-02-22
164.0,Hyderabad,2017-02-23
183.0,Hyderabad,2017-02-24
165.0,Hyderabad,2017-02-25
165.0,Hyderabad,2017-02-26
179.0,Hyderabad,2017-02-27
197.0,Hyderabad,2017-02-28
166.0,Hyderabad,2017-03-01
147.0,Hyderabad,2017-03-02
142.0,Hyderabad,2017-03-03
116.0,Hyderabad,2017-03-04
102.0,Hyderabad,2017-03-05
106.0,Hyderabad,2017-03-06
109.0,Hyderabad,2017-03-07
124.0,Hyderabad,2017-03-08
181.0,Hyderabad,2017-03-09
113.0,Hyderabad,2017-03-10
108.0,Hyderabad,2017-03-11
117.0,Hyderabad,2017-03-12
143.0,Hyderabad,2017-03-13
161.0,Hyderabad,2017-03-14
95.0,Hyderabad,2017-03-15
76.0,Hyderabad,2017-03-16
97.0,Hyderabad,2017-03-17
146.0,Hyderabad,2017-03-18
167.0,Hyderabad,2017-03-19
144.0,Hyderabad,2017-03-20
145.0,Hyderabad,2017-03-21
171.0,Hyderabad,2017-03-22
175.0,Hyderabad,2017-03-23
148.0,Hyderabad,2017-03-24
137.0,Hyderabad,2017-03-25
140.0,Hyderabad,2017-03-26
164.0,Hyderabad,2017-03-27
154.0,Hyderabad,2017-03-28
127.0,Hyderabad,2017-03-29
114.0,Hyderabad,2017-03-30
150.0,Hyderabad,2017-03-31
136.0,Hyderabad,2017-04-01
123.0,Hyderabad,2017-04-02
132.0,Hyderabad,2017-04-03
123.0,Hyderabad,2017-04-04
103.0,Hyderabad,2017-04-05
92.0,Hyderabad,2017-04-06
136.0,Hyderabad,2017-04-07
128.0,Hyderabad,2017-04-08
175.0,Hyderabad,2017-04-09
164.0,Hyderabad,2017-04-10
192.0,Hyderabad,2017-04-11
199.0,Hyderabad,2017-04-12
173.0,Hyderabad,2017-04-13
165.0,Hyderabad,2017-04-14
152.0,Hyderabad,2017-04-15
148.0,Hyderabad,2017-04-16
173.0,Hyderabad,2017-04-17
191.0,Hyderabad,2017-04-18
166.0,Hyderabad,2017-04-19
131.0,Hyderabad,2017-04-20
136.0,Hyderabad,2017-04-21
143.0,Hyderabad,2017-04-22
156.0,Hyderabad,2017-04-23
162.0,Hyderabad,2017-04-24
156.0,Hyderabad,2017-04-25
151.0,Hyderabad,2017-04-26
171.0,Hyderabad,2017-04-27
142.0,Hyderabad,2017-04-28
127.0,Hyderabad,2017-04-29
99.0,Hyderabad,2017-04-30
99.0,Hyderabad,2017-05-01
110.0,Hyderabad,2017-05-02
118.0,Hyderabad,2017-05-03
130.0,Hyderabad,2017-05-04
138.0,Hyderabad,2017-05-05
122.0,Hyderabad,2017-05-06
98.0,Hyderabad,2017-05-07
131.0,Hyderabad,2017-05-08
109.0,Hyderabad,2017-05-09
165.0,Hyderabad,2017-05-10
123.0,Hyderabad,2017-05-11
86.0,Hyderabad,2017-05-12
84.0,Hyderabad,2017-05-13
107.0,Hyderabad,2017-05-14
85.0,Hyderabad,2017-05-15
98.0,Hyderabad,2017-05-16
102.0,Hyderabad,2017-05-17
118.0,Hyderabad,2017-05-18
148.0,Hyderabad,2017-05-19
126.0,Hyderabad,2017-05-20
131.0,Hyderabad,2017-05-21
115.0,Hyderabad,2017-05-22
130.0,Hyderabad,2017-05-23
156.0,Hyderabad,2017-05-24
127.0,Hyderabad,2017-05-25
119.0,Hyderabad,2017-05-26
103.0,Hyderabad,2017-05-27
93.0,Hyderabad,2017-05-28
76.0,Hyderabad,2017-05-29
82.0,Hyderabad,2017-05-30
80.0,Hyderabad,2017-05-31
79.0,Hyderabad,2017-06-01
109.0,Hyderabad,2017-06-02
103.0,Hyderabad,2017-06-03
84.0,Hyderabad,2017-06-04
106.0,Hyderabad,2017-06-05
97.0,Hyderabad,2017-06-06
74.0,Hyderabad,2017-06-07
67.0,Hyderabad,2017-06-08
69.0,Hyderabad,2017-06-09
68.0,Hyderabad,2017-06-10
61.0,Hyderabad,2017-06-11
50.0,Hyderabad,2017-06-12
63.0,Hyderabad,2017-06-13
84.0,Hyderabad,2017-06-14
75.0,Hyderabad,2017-06-15
72.0,Hyderabad,2017-06-16
94.0,Hyderabad,2017-06-17
86.0,Hyderabad,2017-06-18
82.0,Hyderabad,2017-06-19
83.0,Hyderabad,2017-06-20
70.0,Hyderabad,2017-06-21
59.0,Hyderabad,2017-06-22
67.0,Hyderabad,2017-06-23
63.0,Hyderabad,2017-06-24
60.0,Hyderabad,2017-06-25
63.0,Hyderabad,2017-06-26
53.0,Hyderabad,2017-06-27
60.0,Hyderabad,2017-06-28
62.0,Hyderabad,2017-06-29
61.0,Hyderabad,2017-06-30
63.0,Hyderabad,2017-07-01
66.0,Hyderabad,2017-07-02
66.0,Hyderabad,2017-07-03
57.0,Hyderabad,2017-07-04
58.0,Hyderabad,2017-07-05
57.0,Hyderabad,2017-07-06
63.0,Hyderabad,2017-07-07
66.0,Hyderabad,2017-07-08
61.0,Hyderabad,2017-07-09
60.0,Hyderabad,2017-07-10
60.0,Hyderabad,2017-07-11
66.0,Hyderabad,2017-07-12
58.0,Hyderabad,2017-07-13
53.0,Hyderabad,2017-07-14
74.0,Hyderabad,2017-07-15
86.0,Hyderabad,2017-07-16
93.0,Hyderabad,2017-07-17
47.0,Hyderabad,2017-07-18
46.0,Hyderabad,2017-07-19
48.0,Hyderabad,2017-07-20
50.0,Hyderabad,2017-07-21
55.0,Hyderabad,2017-07-22
71.0,Hyderabad,2017-07-23
65.0,Hyderabad,2017-07-24
55.0,Hyderabad,2017-07-25
62.0,Hyderabad,2017-07-26
60.0,Hyderabad,2017-07-27
56.0,Hyderabad,2017-07-28
55.0,Hyderabad,2017-07-29
63.0,Hyderabad,2017-07-30
69.0,Hyderabad,2017-07-31
60.0,Hyderabad,2017-08-01
61.0,Hyderabad,2017-08-02
51.0,Hyderabad,2017-08-03
49.0,Hyderabad,2017-08-04
67.0,Hyderabad,2017-08-05
75.0,Hyderabad,2017-08-06
90.0,Hyderabad,2017-08-07
83.0,Hyderabad,2017-08-08
80.0,Hyderabad,2017-08-09
71.0,Hyderabad,2017-08-10
65.0,Hyderabad,2017-08-11
67.0,Hyderabad,2017-08-12
55.0,Hyderabad,2017-08-13
60.0,Hyderabad,2017-08-14
58.0,Hyderabad,2017-08-15
